EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,OverTime,DistanceFromHome,YearsAtCompany,PerformanceRating,WorkLifeBalance,Attrition
EMP04262,22,Male,Finance,Executive,4947,No,11,0,1,2,No
EMP04263,38,Male,IT,Developer,6631,No,6,4,2,4,No
EMP04264,39,Male,IT,Developer,11332,No,11,3,3,2,No
EMP04265,38,Male,Sales,Analyst,5504,No,5,1,1,3,No
EMP04266,40,Female,IT,Developer,8114,No,13,4,4,2,No
EMP04267,24,Female,HR,Analyst,7234,No,24,0,4,3,No
EMP04268,40,Female,Sales,Executive,6692,Yes,12,10,3,3,No
EMP04269,44,Male,HR,Specialist,5916,Yes,7,9,3,4,No
EMP04270,30,Male,IT,Developer,10494,No,5,5,1,3,No
EMP04271,41,Male,Finance,Analyst,5954,No,3,4,3,4,No
EMP04272,37,Male,HR,Analyst,5928,No,19,3,4,3,No
EMP04273,42,Female,IT,Analyst,7983,Yes,34,5,3,3,Yes
EMP04274,37,Male,Finance,Manager,12895,No,17,10,4,3,No
EMP04275,54,Female,Sales,Senior Manager,17504,No,6,17,3,4,No
EMP04276,40,Male,Finance,Analyst,7863,No,8,6,3,2,No
EMP04277,31,Male,Finance,Analyst,4943,No,10,3,3,3,No
EMP04278,29,Male,Marketing,Analyst,4648,Yes,11,0,3,3,No
EMP04279,40,Male,Marketing,Analyst,5111,No,14,3,3,4,No
EMP04280,37,Male,Marketing,Executive,6496,No,29,2,2,3,No
EMP04281,35,Male,Finance,Analyst,6608,No,46,0,3,4,Yes
EMP04282,31,Male,IT,Developer,9040,No,10,5,1,3,No
EMP04283,35,Male,IT,Analyst,5074,No,19,1,2,4,Yes
EMP04284,23,Female,Marketing,Analyst,5748,Yes,10,0,4,2,Yes
EMP04285,50,Male,IT,Senior Manager,20741,No,23,15,2,4,No
EMP04286,31,Female,Sales,Analyst,6177,No,9,2,1,3,No
EMP04287,28,Male,Sales,Developer,12138,No,6,3,3,1,No
EMP04288,28,Female,HR,Analyst,5899,Yes,18,3,3,3,Yes
EMP04289,34,Male,Finance,Analyst,8185,No,23,1,3,4,No
EMP04290,32,Female,IT,Manager,9365,No,3,5,3,3,No
EMP04291,33,Female,Marketing,Analyst,8000,No,7,2,3,3,No
EMP04292,31,Female,Finance,Analyst,8070,No,17,1,2,4,No
EMP04293,40,Male,IT,Developer,10559,Yes,7,2,3,3,No
EMP04294,25,Female,Sales,Executive,4326,Yes,32,0,3,3,Yes
EMP04295,39,Male,Finance,Developer,6237,No,37,3,4,3,No
EMP04296,33,Male,Marketing,Executive,5113,No,20,1,1,4,No
EMP04297,45,Male,IT,Developer,12471,Yes,37,6,2,2,No
EMP04298,32,Female,HR,Manager,14301,No,25,2,3,3,No
EMP04299,36,Male,Finance,Analyst,4561,No,16,1,3,2,No
EMP04300,28,Male,Sales,Analyst,5533,No,3,1,2,2,No
EMP04301,25,Male,Finance,Analyst,6072,Yes,13,3,3,4,No
EMP04302,45,Male,IT,Manager,14959,No,7,7,3,3,No
EMP04303,24,Male,Marketing,Developer,9513,Yes,10,0,4,2,No
EMP04304,31,Female,IT,Analyst,7873,Yes,20,3,4,2,No
EMP04305,47,Male,Finance,Manager,10426,No,47,12,4,3,No
EMP04306,44,Female,Sales,Manager,16543,No,21,11,2,1,No
EMP04307,43,Male,IT,Specialist,8691,No,17,5,3,3,No
EMP04308,34,Female,IT,Manager,14658,No,10,6,3,3,No
EMP04309,26,Female,IT,Developer,11336,No,5,0,2,2,No
EMP04310,29,Female,Sales,Executive,7091,No,32,3,3,3,No
EMP04311,25,Male,Sales,Executive,7167,No,13,0,3,4,No
EMP04312,27,Male,IT,Specialist,7227,Yes,9,3,3,3,Yes
EMP04313,45,Female,Finance,Manager,16916,Yes,8,8,2,2,No
EMP04314,37,Male,Marketing,Analyst,8303,Yes,16,5,3,2,No
EMP04315,39,Male,IT,Developer,9072,No,18,5,3,2,No
EMP04316,38,Male,Sales,Analyst,5071,No,9,7,3,3,No
EMP04317,36,Male,Finance,Specialist,9750,No,10,4,2,4,No
EMP04318,35,Male,IT,Developer,9471,No,27,0,3,3,No
EMP04319,28,Female,Marketing,Analyst,6088,Yes,6,3,3,3,No
EMP04320,33,Male,Marketing,Executive,4709,Yes,14,2,3,3,Yes
EMP04321,26,Female,IT,Developer,8362,No,18,0,4,3,No
EMP04322,45,Male,IT,Developer,7222,No,35,1,3,3,No
EMP04323,30,Male,IT,Developer,9038,No,35,1,3,2,Yes
EMP04324,40,Male,Finance,Senior Manager,15754,No,4,7,3,3,No
EMP04325,24,Female,IT,Developer,11290,Yes,11,0,2,3,No
EMP04326,37,Female,Finance,Analyst,7557,No,9,0,3,3,Yes
EMP04327,28,Female,Finance,Analyst,6849,No,4,5,4,2,No
EMP04328,23,Female,HR,Analyst,6317,Yes,11,1,3,3,No
EMP04329,51,Male,Marketing,Manager,12651,No,34,10,3,2,No
EMP04330,38,Male,Sales,Executive,6916,Yes,25,0,2,2,No
EMP04331,45,Male,Finance,Senior Manager,16146,No,23,14,3,4,No
EMP04332,42,Male,Finance,Analyst,5638,Yes,19,2,2,3,Yes
EMP04333,32,Female,IT,Developer,6395,No,34,2,4,3,No
EMP04334,26,Male,IT,Developer,8536,Yes,13,0,3,3,No
EMP04335,32,Male,IT,Manager,13758,Yes,2,3,3,3,No
EMP04336,38,Male,Finance,Analyst,7360,Yes,12,1,2,2,No
EMP04337,22,Female,Sales,Executive,5138,Yes,5,0,3,3,No
EMP04338,30,Female,Marketing,Manager,12213,Yes,15,5,4,4,No
EMP04339,36,Male,HR,Manager,14692,No,23,5,2,2,No
EMP04340,23,Female,Marketing,Analyst,6805,No,15,1,3,3,No
EMP04341,22,Female,Finance,Analyst,6741,No,11,1,3,3,No
EMP04342,25,Male,Marketing,Analyst,5764,No,12,1,3,4,No
EMP04343,40,Male,IT,Developer,7229,Yes,17,0,3,3,No
EMP04344,41,Female,Marketing,Developer,6895,No,7,11,3,3,No
EMP04345,44,Male,IT,Developer,12427,No,10,6,2,4,No
EMP04346,30,Female,IT,Manager,12302,No,6,4,2,3,No
EMP04347,43,Male,Finance,Specialist,5851,No,28,6,2,3,Yes
EMP04348,43,Male,IT,Developer,11589,No,19,8,4,3,No
EMP04349,27,Female,Marketing,Analyst,6199,No,10,0,3,2,Yes
EMP04350,36,Female,Sales,Executive,6301,No,3,4,4,3,No
EMP04351,37,Male,IT,Developer,6394,Yes,15,0,3,1,Yes
EMP04352,37,Female,IT,Developer,7332,No,10,6,3,2,No
EMP04353,28,Male,HR,Analyst,5311,No,31,3,3,3,No
EMP04354,30,Female,IT,Executive,4099,No,13,0,3,3,No
EMP04355,26,Male,Finance,Analyst,5592,No,12,1,3,3,No
EMP04356,42,Female,HR,Analyst,6203,No,22,3,3,1,No
EMP04357,34,Female,HR,Analyst,6655,No,34,3,3,4,No
EMP04358,26,Male,Sales,Executive,6314,No,33,0,4,3,No
EMP04359,34,Female,Sales,Executive,6746,No,18,0,3,3,No
EMP04360,40,Female,HR,Specialist,6243,No,24,6,3,3,No
EMP04361,29,Male,IT,Developer,6773,No,9,4,4,4,No
EMP04362,29,Male,IT,Specialist,8230,No,10,6,3,3,No
EMP04363,28,Female,HR,Specialist,9271,No,10,0,3,2,No
EMP04364,40,Male,IT,Developer,10276,Yes,1,3,3,3,No
EMP04365,28,Male,HR,Analyst,5551,No,8,4,2,3,No
EMP04366,36,Female,Finance,Analyst,4857,No,42,2,3,3,No
EMP04367,50,Male,Sales,Senior Manager,20604,No,9,11,2,4,No
EMP04368,26,Male,Marketing,Analyst,5321,No,10,1,3,4,No
EMP04369,32,Male,Marketing,Analyst,5158,Yes,14,1,3,2,No
EMP04370,33,Female,Marketing,Executive,6093,No,10,4,3,2,No
EMP04371,26,Male,Marketing,Executive,6375,Yes,21,0,2,3,No
EMP04372,48,Male,Marketing,Senior Manager,21535,No,10,14,2,3,No
EMP04373,32,Male,Sales,Analyst,7710,No,16,7,3,1,No
EMP04374,40,Female,Sales,Executive,4162,Yes,1,2,3,2,Yes
EMP04375,42,Male,IT,Developer,6067,No,12,7,1,3,No
EMP04376,38,Female,Finance,Analyst,7890,No,2,1,3,2,No
EMP04377,34,Male,Sales,Specialist,5589,No,41,8,3,4,No
EMP04378,25,Male,Marketing,Executive,6793,Yes,44,2,4,3,No
EMP04379,28,Female,IT,Developer,5615,Yes,24,0,4,2,Yes
EMP04380,48,Male,IT,Senior Manager,20717,No,6,12,2,4,No
EMP04381,38,Male,IT,Developer,10494,Yes,8,0,3,3,No
EMP04382,55,Male,Finance,Senior Manager,16667,Yes,16,16,3,2,No
EMP04383,27,Female,Marketing,Specialist,8210,No,41,1,3,4,Yes
EMP04384,34,Female,Sales,Developer,8671,Yes,2,6,2,3,No
EMP04385,35,Female,Sales,Manager,11896,Yes,15,2,4,2,No
EMP04386,28,Male,Marketing,Executive,5950,No,25,0,3,2,Yes
EMP04387,33,Male,HR,Analyst,7702,No,10,2,3,3,No
EMP04388,34,Male,HR,Specialist,5106,No,13,1,3,4,No
EMP04389,32,Female,Finance,Analyst,7130,No,31,2,2,3,No
EMP04390,30,Male,Finance,Analyst,5948,Yes,25,3,3,3,Yes
EMP04391,31,Female,Sales,Manager,15962,Yes,24,2,3,2,No
EMP04392,24,Male,IT,Developer,6198,No,6,1,3,4,No
EMP04393,26,Male,Finance,Specialist,6074,Yes,49,2,3,3,No
EMP04394,40,Male,IT,Developer,10773,Yes,40,4,3,2,No
EMP04395,52,Female,IT,Senior Manager,23315,No,23,19,2,3,No
EMP04396,22,Male,Sales,Executive,6439,Yes,4,0,4,3,No
EMP04397,27,Male,Finance,Specialist,5275,Yes,11,6,4,3,Yes
EMP04398,28,Female,Finance,Analyst,8026,No,12,4,3,2,No
EMP04399,26,Male,IT,Developer,8389,Yes,11,0,3,4,Yes
EMP04400,47,Male,IT,Manager,15239,Yes,35,12,3,2,No
EMP04401,23,Male,HR,Executive,5445,Yes,11,0,3,3,Yes
EMP04402,23,Male,Marketing,Developer,11074,No,6,0,3,3,No
EMP04403,34,Male,HR,Specialist,6499,No,1,3,4,3,No
EMP04404,27,Male,Finance,Analyst,6031,Yes,15,0,3,2,No
EMP04405,23,Male,IT,Developer,9008,No,5,0,3,2,No
EMP04406,41,Female,IT,Developer,9312,No,18,4,3,3,No
EMP04407,42,Male,Marketing,Manager,11749,No,10,6,4,4,No
EMP04408,36,Male,Finance,Developer,10798,No,10,6,4,4,No
EMP04409,31,Female,Sales,Executive,6107,No,9,0,3,3,No
EMP04410,27,Female,Marketing,Analyst,8036,Yes,30,1,4,3,No
EMP04411,30,Male,IT,Developer,7881,No,19,3,2,4,No
EMP04412,41,Male,IT,Developer,9479,No,9,4,3,4,No
EMP04413,35,Female,IT,Manager,14537,Yes,26,8,3,4,No
EMP04414,51,Male,Sales,Senior Manager,18839,No,7,16,3,4,No
EMP04415,40,Male,Finance,Developer,6612,No,47,3,3,3,Yes
EMP04416,35,Female,Marketing,Analyst,7094,No,5,0,3,3,No
EMP04417,37,Male,IT,Analyst,4882,Yes,7,2,3,3,No
EMP04418,43,Male,Finance,Manager,12838,Yes,27,8,3,1,Yes
EMP04419,24,Male,Marketing,Developer,5702,No,1,3,3,4,No
EMP04420,34,Male,Marketing,Specialist,5932,No,30,4,4,2,No
EMP04421,34,Male,HR,Analyst,5008,Yes,19,2,3,4,Yes
EMP04422,37,Male,Marketing,Executive,4043,No,17,0,3,2,No
EMP04423,40,Female,HR,Analyst,6035,No,6,3,3,2,Yes
EMP04424,40,Female,Sales,Executive,6284,No,5,0,2,3,No
EMP04425,28,Female,IT,Developer,12081,No,35,1,3,2,No
EMP04426,26,Male,Finance,Executive,6546,Yes,6,1,3,2,No
EMP04427,31,Male,Sales,Analyst,6742,No,6,3,3,2,Yes
EMP04428,35,Female,IT,Developer,7672,No,33,0,3,3,No
EMP04429,43,Male,Finance,Specialist,6709,No,24,2,3,2,No
EMP04430,26,Female,IT,Developer,11106,Yes,43,1,3,4,No
EMP04431,38,Male,Sales,Executive,4162,No,50,2,3,3,No
EMP04432,45,Female,IT,Developer,9176,No,16,4,3,4,No
EMP04433,28,Female,Sales,Executive,4337,No,13,1,4,2,Yes
EMP04434,23,Female,Finance,Analyst,5665,No,10,0,3,4,No
EMP04435,30,Male,Finance,Specialist,8877,No,16,0,3,2,No
EMP04436,35,Female,Sales,Analyst,6722,No,11,4,2,2,No
EMP04437,33,Male,HR,Manager,10181,No,2,1,3,4,No
EMP04438,36,Male,Marketing,Analyst,7195,No,5,0,3,4,No
EMP04439,27,Male,Sales,Executive,6044,Yes,8,0,3,4,No
EMP04440,38,Female,IT,Developer,9559,Yes,19,2,1,1,Yes
EMP04441,39,Male,Sales,Executive,6556,No,33,0,3,3,No
EMP04442,30,Male,Finance,Analyst,4939,No,28,0,4,3,No
EMP04443,27,Male,IT,Developer,7568,No,7,0,3,3,No
EMP04444,40,Male,IT,Manager,15322,Yes,12,7,3,1,No
EMP04445,41,Male,Finance,Analyst,8238,No,13,3,3,2,No
EMP04446,25,Male,HR,Analyst,8112,No,19,2,3,3,No
EMP04447,42,Male,HR,Specialist,6493,No,4,4,2,4,No
EMP04448,26,Female,IT,Specialist,6624,No,35,5,3,4,Yes
EMP04449,39,Female,Sales,Executive,7058,Yes,2,5,4,1,Yes
EMP04450,24,Female,HR,Analyst,6867,No,18,3,3,4,No
EMP04451,33,Male,IT,Specialist,7342,Yes,23,3,3,3,No
EMP04452,43,Male,Sales,Specialist,7745,Yes,22,7,3,1,No
EMP04453,37,Female,IT,Developer,11649,No,4,1,2,2,Yes
EMP04454,34,Male,IT,Developer,7679,No,8,3,3,2,No
EMP04455,23,Female,Finance,Analyst,5696,Yes,34,0,3,2,Yes
EMP04456,39,Male,IT,Manager,12567,No,12,6,2,3,No
EMP04457,37,Male,IT,Developer,7916,No,11,4,3,3,No
EMP04458,39,Male,Finance,Analyst,6981,Yes,33,1,3,3,Yes
EMP04459,41,Male,IT,Senior Manager,21538,No,5,9,3,3,No
EMP04460,35,Male,Marketing,Manager,10683,No,19,7,3,3,No
EMP04461,31,Female,Marketing,Executive,4441,Yes,15,5,3,1,No
EMP04462,48,Female,IT,Manager,10731,No,10,9,3,2,No
EMP04463,27,Male,IT,Developer,6015,No,3,2,3,3,No
EMP04464,26,Male,Sales,Executive,6225,No,12,5,2,3,No
EMP04465,39,Male,Sales,Developer,8048,No,29,8,2,2,No
EMP04466,31,Male,IT,Developer,9491,Yes,4,0,3,3,No
EMP04467,31,Male,Sales,Analyst,7269,No,6,2,1,4,No
EMP04468,46,Male,HR,Manager,9687,No,12,9,3,4,No
EMP04469,39,Female,Sales,Analyst,8179,No,5,3,1,3,No
EMP04470,39,Male,Sales,Analyst,5480,No,12,6,1,1,No
EMP04471,22,Female,Finance,Analyst,6837,No,9,0,3,3,No
EMP04472,42,Male,IT,Developer,10728,No,2,8,3,2,No
EMP04473,39,Female,IT,Developer,9387,No,23,3,3,4,No
EMP04474,33,Male,HR,Specialist,9778,No,8,5,4,3,No
EMP04475,34,Male,Sales,Analyst,6453,Yes,19,3,4,3,No
EMP04476,53,Female,HR,Senior Manager,18784,No,12,15,4,4,No
EMP04477,32,Female,Sales,Executive,4347,Yes,7,2,3,3,No
EMP04478,24,Male,Sales,Executive,6896,No,28,0,3,3,No
EMP04479,34,Male,Marketing,Analyst,5517,No,5,4,3,4,No
EMP04480,35,Female,Sales,Specialist,6925,Yes,33,4,3,3,Yes
EMP04481,24,Male,HR,Specialist,6198,No,25,2,3,3,No
EMP04482,37,Female,IT,Developer,11109,Yes,23,2,3,2,No
EMP04483,45,Male,Sales,Specialist,7205,No,23,4,2,4,No
EMP04484,39,Male,Marketing,Executive,5764,Yes,19,1,3,3,No
EMP04485,40,Male,IT,Developer,6940,No,2,6,2,3,No
EMP04486,43,Female,IT,Developer,9381,Yes,9,4,4,3,No
EMP04487,25,Female,IT,Developer,8946,No,26,0,2,3,Yes
EMP04488,32,Female,Marketing,Executive,6726,Yes,10,3,3,1,No
EMP04489,41,Male,IT,Manager,14252,Yes,16,11,3,3,No
EMP04490,56,Female,Marketing,Senior Manager,15203,Yes,22,15,1,4,No
EMP04491,46,Male,Sales,Specialist,6550,No,10,4,3,3,No
EMP04492,49,Female,Finance,Senior Manager,22717,No,10,19,2,3,No
EMP04493,33,Male,Sales,Executive,4983,No,25,2,2,4,No
EMP04494,29,Female,Sales,Executive,5490,No,6,2,3,2,No
EMP04495,22,Female,Sales,Executive,5540,No,10,1,3,3,No
EMP04496,25,Male,HR,Specialist,5902,Yes,13,1,2,2,No
EMP04497,33,Female,HR,Executive,6474,No,32,4,3,2,No
EMP04498,32,Female,Finance,Developer,7284,No,15,3,3,4,No
EMP04499,44,Female,IT,Developer,11342,Yes,13,4,1,2,No
EMP04500,41,Female,Finance,Developer,7728,No,19,0,3,3,No
EMP04501,39,Female,Marketing,Analyst,7140,No,13,3,3,3,No
EMP04502,49,Female,HR,Manager,15923,No,9,11,4,2,No
EMP04503,29,Male,HR,Analyst,5554,No,12,0,4,4,No
EMP04504,38,Male,Marketing,Executive,6723,No,31,2,3,3,No
EMP04505,25,Male,Marketing,Executive,6376,No,20,1,3,3,No
EMP04506,39,Male,Finance,Developer,10234,Yes,2,1,3,2,No
EMP04507,28,Female,IT,Developer,8451,No,10,3,4,1,No
EMP04508,45,Male,Sales,Specialist,6811,No,33,6,3,3,No
EMP04509,24,Female,HR,Specialist,6051,Yes,3,1,1,2,Yes
EMP04510,36,Male,Finance,Analyst,7379,No,21,4,3,3,No
EMP04511,34,Male,IT,Analyst,4637,No,6,3,3,3,No
EMP04512,43,Female,HR,Specialist,8907,No,9,5,3,4,No
EMP04513,41,Female,IT,Developer,6334,No,25,3,4,3,No
EMP04514,41,Female,Sales,Analyst,7190,No,13,4,1,3,No
EMP04515,23,Female,Marketing,Executive,6431,Yes,10,1,2,3,No
EMP04516,34,Male,Finance,Developer,6396,No,16,6,3,3,No
EMP04517,27,Male,HR,Analyst,4670,Yes,26,0,3,3,Yes
EMP04518,27,Female,HR,Analyst,7423,No,34,0,3,3,No
EMP04519,40,Female,Marketing,Executive,4723,No,17,4,3,3,Yes
EMP04520,30,Male,Marketing,Executive,6301,No,13,1,3,3,No
EMP04521,36,Male,IT,Developer,11421,Yes,13,3,1,1,Yes
EMP04522,34,Male,IT,Developer,7047,Yes,8,2,1,4,No
EMP04523,30,Female,IT,Developer,9266,No,9,7,3,1,No
EMP04524,30,Female,Finance,Analyst,5658,No,6,7,4,3,No
EMP04525,22,Female,Sales,Executive,6772,Yes,29,0,4,3,Yes
EMP04526,35,Male,Sales,Executive,6283,No,12,5,3,4,No
EMP04527,30,Female,IT,Developer,8129,Yes,4,2,3,4,Yes
EMP04528,33,Male,HR,Executive,6450,No,32,0,4,3,No
EMP04529,53,Female,Marketing,Senior Manager,16231,No,43,17,2,3,No
EMP04530,24,Female,IT,Analyst,7929,Yes,11,0,2,2,No
EMP04531,47,Male,Finance,Senior Manager,15599,No,13,19,4,3,No
EMP04532,38,Male,Marketing,Executive,6311,Yes,6,2,2,3,No
EMP04533,38,Male,IT,Specialist,8138,No,3,7,2,2,No
EMP04534,33,Female,IT,Manager,15336,No,22,6,3,3,No
EMP04535,40,Female,Marketing,Executive,6003,Yes,19,1,3,2,No
EMP04536,25,Male,IT,Developer,6916,Yes,18,1,3,2,No
EMP04537,32,Female,Finance,Specialist,8415,Yes,10,2,3,3,No
EMP04538,24,Male,Finance,Analyst,8319,No,4,0,4,3,No
EMP04539,46,Male,Finance,Manager,10759,No,6,12,2,3,No
EMP04540,45,Male,Finance,Manager,12481,No,21,5,2,4,No
EMP04541,34,Male,IT,Developer,10828,No,19,0,3,3,No
EMP04542,33,Female,IT,Developer,7623,No,11,1,2,3,No
EMP04543,31,Female,Sales,Executive,5090,Yes,19,0,3,2,Yes
EMP04544,29,Female,Finance,Analyst,6553,Yes,25,0,3,2,No
EMP04545,39,Female,IT,Developer,9372,No,25,3,3,3,No
EMP04546,38,Female,Finance,Developer,11430,Yes,20,5,3,4,No
EMP04547,26,Male,Marketing,Analyst,5959,No,5,1,1,3,Yes
EMP04548,29,Male,Sales,Executive,7155,No,1,3,3,3,No
EMP04549,40,Male,Sales,Executive,5304,No,30,5,3,3,No
EMP04550,39,Male,IT,Senior Manager,18672,No,16,9,2,1,No
EMP04551,30,Female,Sales,Executive,6148,No,3,0,3,3,No
EMP04552,36,Female,Marketing,Executive,6659,Yes,19,1,4,1,No
EMP04553,34,Female,Finance,Analyst,8316,No,16,1,4,3,No
EMP04554,38,Male,HR,Manager,11746,Yes,15,9,3,2,No
EMP04555,57,Female,IT,Senior Manager,20196,Yes,20,19,3,1,No
EMP04556,35,Female,Finance,Manager,13932,No,3,5,3,3,No
EMP04557,46,Female,Sales,Specialist,8504,No,14,9,3,3,No
EMP04558,33,Male,Marketing,Executive,7610,Yes,1,6,3,2,No
EMP04559,32,Female,Sales,Executive,6857,No,26,2,3,4,No
EMP04560,39,Female,Finance,Executive,6660,No,1,4,1,3,No
EMP04561,46,Female,IT,Specialist,8566,No,13,9,3,4,No
EMP04562,40,Female,IT,Developer,10677,No,15,1,4,4,No
EMP04563,27,Female,HR,Analyst,7096,No,18,2,2,3,No
EMP04564,42,Female,Finance,Analyst,6928,No,22,4,2,2,No
EMP04565,31,Male,Sales,Analyst,7937,No,2,1,4,3,No
EMP04566,53,Female,Finance,Manager,12331,No,3,10,4,3,No
EMP04567,38,Female,Finance,Senior Manager,16787,Yes,21,8,3,3,No
EMP04568,53,Female,IT,Senior Manager,15132,Yes,31,14,3,1,No
EMP04569,51,Female,Sales,Manager,12276,No,12,9,3,3,No
EMP04570,24,Female,HR,Specialist,8122,No,5,3,2,4,No
EMP04571,30,Male,Marketing,Manager,13227,Yes,50,6,3,2,Yes
EMP04572,35,Female,HR,Manager,11071,No,12,6,2,2,No
EMP04573,24,Male,IT,Developer,10069,Yes,18,1,3,2,No
EMP04574,24,Male,Sales,Executive,5735,Yes,12,0,4,4,No
EMP04575,30,Female,IT,Executive,7148,No,11,4,2,4,No
EMP04576,37,Male,Finance,Executive,6911,Yes,16,1,3,1,No
EMP04577,30,Male,IT,Developer,7469,No,15,0,1,3,No
EMP04578,22,Female,Finance,Analyst,4728,No,13,0,2,2,No
EMP04579,36,Female,Sales,Developer,6656,Yes,6,0,4,3,No
EMP04580,44,Male,IT,Developer,11652,Yes,19,5,2,3,No
EMP04581,42,Male,Marketing,Manager,12709,No,15,9,4,3,No
EMP04582,37,Female,Sales,Executive,6612,Yes,7,2,3,1,Yes
EMP04583,37,Female,Marketing,Specialist,6369,No,28,2,2,4,Yes
EMP04584,38,Female,Marketing,Analyst,4774,No,18,3,1,3,No
EMP04585,38,Female,IT,Specialist,8770,No,2,5,2,2,No
EMP04586,38,Male,IT,Specialist,7086,No,15,3,3,4,No
EMP04587,25,Male,Sales,Executive,5061,Yes,19,3,3,4,No
EMP04588,52,Female,Finance,Manager,17500,No,28,14,4,3,No
EMP04589,38,Male,Sales,Analyst,5240,Yes,14,5,1,2,Yes
EMP04590,30,Male,Finance,Specialist,6904,No,9,7,3,2,No
EMP04591,39,Male,Sales,Executive,6702,No,3,0,3,3,No
EMP04592,24,Male,Marketing,Developer,8370,No,6,0,2,3,No
EMP04593,40,Female,Finance,Manager,12460,No,4,12,3,3,No
EMP04594,42,Male,Finance,Specialist,5330,No,1,2,3,3,No
EMP04595,30,Female,Finance,Specialist,8687,No,12,0,4,4,No
EMP04596,38,Female,IT,Developer,11238,No,26,8,4,3,No
EMP04597,24,Male,IT,Developer,12010,Yes,11,2,2,3,Yes
EMP04598,38,Female,IT,Developer,9844,No,18,5,4,4,No
EMP04599,37,Male,Finance,Analyst,8640,Yes,15,3,2,2,Yes
EMP04600,40,Male,IT,Developer,9518,Yes,3,7,2,3,Yes
EMP04601,24,Female,Marketing,Executive,6758,No,1,2,3,3,Yes
EMP04602,30,Male,Marketing,Analyst,5147,No,15,2,4,3,No
EMP04603,35,Male,Sales,Specialist,5763,No,13,3,4,4,No
EMP04604,43,Male,HR,Specialist,6594,No,21,3,3,3,No
EMP04605,40,Male,Finance,Senior Manager,20422,No,20,9,2,3,No
EMP04606,32,Male,IT,Analyst,7111,Yes,15,0,3,3,No
EMP04607,43,Male,Sales,Specialist,8373,No,29,4,3,2,No
EMP04608,33,Female,HR,Executive,6595,Yes,13,0,3,1,Yes
EMP04609,26,Female,Sales,Executive,5482,No,37,1,3,3,No
EMP04610,32,Female,Marketing,Analyst,7189,No,36,0,4,4,No
EMP04611,44,Female,Sales,Manager,16017,No,27,8,2,4,No
EMP04612,39,Male,Sales,Executive,7561,No,5,6,3,4,No
EMP04613,29,Male,Marketing,Specialist,5320,No,7,0,4,4,No
EMP04614,36,Female,Sales,Executive,5559,Yes,7,2,3,2,No
EMP04615,33,Female,Sales,Executive,5811,Yes,11,0,4,2,No
EMP04616,24,Male,Sales,Analyst,5845,No,11,0,2,4,No
EMP04617,40,Male,IT,Developer,8358,Yes,7,4,3,2,No
EMP04618,31,Male,HR,Analyst,7561,Yes,8,5,2,2,No
EMP04619,36,Female,Finance,Analyst,7852,No,18,5,3,2,No
EMP04620,25,Male,Sales,Analyst,8037,No,41,1,4,3,No
EMP04621,25,Male,IT,Developer,7575,No,15,3,2,4,No
EMP04622,45,Male,Sales,Specialist,8230,No,18,4,3,3,No
EMP04623,22,Female,Marketing,Analyst,5744,No,3,0,3,1,No
EMP04624,22,Male,HR,Executive,5123,No,20,0,3,4,No
EMP04625,30,Male,Marketing,Executive,6715,No,17,2,3,4,No
EMP04626,37,Female,Sales,Executive,4876,Yes,11,1,3,2,No
EMP04627,45,Female,IT,Developer,9419,Yes,32,5,3,3,No
EMP04628,33,Male,IT,Developer,8897,Yes,11,1,3,1,No
EMP04629,26,Male,Finance,Analyst,6912,No,15,2,4,3,No
EMP04630,34,Female,IT,Analyst,5818,No,3,0,3,4,No
EMP04631,41,Male,Marketing,Analyst,6353,No,10,0,4,2,No
EMP04632,38,Male,Finance,Executive,4978,No,9,5,3,1,No
EMP04633,46,Male,HR,Specialist,8607,Yes,26,5,3,3,No
EMP04634,38,Female,HR,Analyst,7846,No,7,0,2,2,No
EMP04635,29,Male,Marketing,Executive,7419,No,4,1,4,2,No
EMP04636,29,Male,IT,Developer,9773,Yes,12,0,1,3,No
EMP04637,51,Male,HR,Senior Manager,17122,No,5,17,3,2,No
EMP04638,49,Male,Sales,Manager,15437,No,3,9,4,3,No
EMP04639,42,Male,IT,Developer,7959,Yes,8,5,3,3,No
EMP04640,47,Male,HR,Senior Manager,22173,No,15,13,3,4,No
EMP04641,28,Female,IT,Developer,10730,No,32,2,3,4,No
EMP04642,32,Female,IT,Analyst,5844,Yes,25,5,2,4,No
EMP04643,27,Male,IT,Developer,5892,No,5,0,3,1,No
EMP04644,23,Female,Marketing,Analyst,8273,No,14,1,3,4,No
EMP04645,45,Female,IT,Developer,9545,Yes,24,1,3,3,No
EMP04646,54,Male,IT,Senior Manager,16023,No,26,15,2,2,No
EMP04647,38,Male,Marketing,Executive,7612,No,5,3,3,4,No
EMP04648,24,Male,Sales,Executive,7005,Yes,5,0,3,3,No
EMP04649,46,Female,Marketing,Specialist,8998,No,3,5,3,3,No
EMP04650,30,Male,Finance,Analyst,7193,No,39,3,2,3,No
EMP04651,44,Female,HR,Senior Manager,16285,No,11,9,2,3,No
EMP04652,31,Male,HR,Analyst,7959,No,10,0,3,3,No
EMP04653,41,Female,Finance,Analyst,6717,No,5,1,3,2,No
EMP04654,36,Male,HR,Analyst,7469,Yes,16,4,4,3,Yes
EMP04655,41,Male,Finance,Analyst,7727,No,12,1,3,3,No
EMP04656,45,Male,IT,Specialist,8939,No,6,8,4,2,No
